####################
/var/spool/slurmd/job4979567/slurm_script
####################
--batch-size 64 --exc train --goal-reset False --num-eval 100 --reward-type delta_r --rollout-steps 2048 --text-verbosity True --total-timesteps 2500000 --train-episode-time-limit 15 --train-fps None --train-render-fps 120 --train-verbosity True
####################

Using cpu device
-----------------------------
| time/              |      |
|    total_timesteps | 2125824  |
---------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5.79e+03   |
|    ep_rew_mean          | -207       |
| time/                   |            |
|    fps                  | 162        |
|    iterations           | 1039       |
|    time_elapsed         | 13060      |
|    total_timesteps      | 2127872    |
| train/                  |            |
|    approx_kl            | 0.02610622 |
|    clip_fraction        | 0.243      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.52      |
|    explained_variance   | 0.0268     |
|    learning_rate        | 0.0003     |
|    loss                 | 901        |
|    n_updates            | 10380      |
|    policy_gradient_loss | -0.00516   |
|    std                  | 0.311      |
|    value_loss           | 1.04e+03   |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5.79e+03    |
|    ep_rew_mean          | -207        |
| time/                   |             |
|    fps                  | 163         |
|    iterations           | 1040        |
|    time_elapsed         | 13065       |
|    total_timesteps      | 2129920     |
| train/                  |             |
|    approx_kl            | 0.059745826 |
|    clip_fraction        | 0.414       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.53       |
|    explained_variance   | 0.648       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.108       |
|    n_updates            | 10390       |
|    policy_gradient_loss | 0.0139      |
|    std                  | 0.311       |
|    value_loss           | 0.0853      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5.82e+03   |
|    ep_rew_mean          | -203       |
| time/                   |            |
|    fps                  | 163        |
|    iterations           | 1041       |
|    time_elapsed         | 13070      |
|    total_timesteps      | 2131968    |
| train/                  |            |
|    approx_kl            | 0.04250498 |
|    clip_fraction        | 0.414      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.56      |
|    explained_variance   | 0.89       |
|    learning_rate        | 0.0003     |
|    loss                 | -0.000547  |
|    n_updates            | 10400      |
|    policy_gradient_loss | 0.00902    |
|    std                  | 0.313      |
|    value_loss           | 0.0653     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5.82e+03    |
|    ep_rew_mean          | -203        |
| time/                   |             |
|    fps                  | 163         |
|    iterations           | 1042        |
|    time_elapsed         | 13074       |
|    total_timesteps      | 2134016     |
| train/                  |             |
|    approx_kl            | 0.051715422 |
|    clip_fraction        | 0.326       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.6        |
|    explained_variance   | 0.932       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.017       |
|    n_updates            | 10410       |
|    policy_gradient_loss | 0.00548     |
|    std                  | 0.314       |
|    value_loss           | 0.0921      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5.82e+03   |
|    ep_rew_mean          | -203       |
| time/                   |            |
|    fps                  | 163        |
|    iterations           | 1043       |
|    time_elapsed         | 13081      |
|    total_timesteps      | 2136064    |
| train/                  |            |
|    approx_kl            | 0.04119444 |
|    clip_fraction        | 0.417      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.59      |
|    explained_variance   | -0.00266   |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0179    |
|    n_updates            | 10420      |
|    policy_gradient_loss | 0.00201    |
|    std                  | 0.313      |
|    value_loss           | 0.0687     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5.79e+03   |
|    ep_rew_mean          | -203       |
| time/                   |            |
|    fps                  | 163        |
|    iterations           | 1044       |
|    time_elapsed         | 13087      |
|    total_timesteps      | 2138112    |
| train/                  |            |
|    approx_kl            | 0.03651401 |
|    clip_fraction        | 0.287      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.61      |
|    explained_variance   | 0.858      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.157      |
|    n_updates            | 10430      |
|    policy_gradient_loss | 0.00213    |
|    std                  | 0.315      |
|    value_loss           | 0.256      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5.79e+03   |
|    ep_rew_mean          | -203       |
| time/                   |            |
|    fps                  | 163        |
|    iterations           | 1045       |
|    time_elapsed         | 13091      |
|    total_timesteps      | 2140160    |
| train/                  |            |
|    approx_kl            | 0.03164895 |
|    clip_fraction        | 0.254      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.63      |
|    explained_variance   | 0.957      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0154     |
|    n_updates            | 10440      |
|    policy_gradient_loss | -0.0018    |
|    std                  | 0.316      |
|    value_loss           | 0.12       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5.79e+03   |
|    ep_rew_mean          | -203       |
| time/                   |            |
|    fps                  | 163        |
|    iterations           | 1046       |
|    time_elapsed         | 13095      |
|    total_timesteps      | 2142208    |
| train/                  |            |
|    approx_kl            | 0.03098327 |
|    clip_fraction        | 0.382      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.63      |
|    explained_variance   | 0.377      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0293     |
|    n_updates            | 10450      |
|    policy_gradient_loss | 0.00881    |
|    std                  | 0.315      |
|    value_loss           | 0.0523     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5.79e+03   |
|    ep_rew_mean          | -203       |
| time/                   |            |
|    fps                  | 163        |
|    iterations           | 1047       |
|    time_elapsed         | 13099      |
|    total_timesteps      | 2144256    |
| train/                  |            |
|    approx_kl            | 0.03821808 |
|    clip_fraction        | 0.381      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.65      |
|    explained_variance   | 0.281      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0331     |
|    n_updates            | 10460      |
|    policy_gradient_loss | 0.012      |
|    std                  | 0.317      |
|    value_loss           | 0.04       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5.81e+03    |
|    ep_rew_mean          | -203        |
| time/                   |             |
|    fps                  | 163         |
|    iterations           | 1048        |
|    time_elapsed         | 13104       |
|    total_timesteps      | 2146304     |
| train/                  |             |
|    approx_kl            | 0.033049732 |
|    clip_fraction        | 0.376       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.66       |
|    explained_variance   | 0.242       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0099      |
|    n_updates            | 10470       |
|    policy_gradient_loss | -0.000413   |
|    std                  | 0.317       |
|    value_loss           | 0.0432      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5.81e+03    |
|    ep_rew_mean          | -203        |
| time/                   |             |
|    fps                  | 163         |
|    iterations           | 1049        |
|    time_elapsed         | 13109       |
|    total_timesteps      | 2148352     |
| train/                  |             |
|    approx_kl            | 0.047180336 |
|    clip_fraction        | 0.34        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.64       |
|    explained_variance   | 0.0969      |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00972     |
|    n_updates            | 10480       |
|    policy_gradient_loss | -0.0163     |
|    std                  | 0.316       |
|    value_loss           | 0.0468      |
-----------------------------------------
Eval num_timesteps=2150000, episode_reward=-100.03 +/- 0.33
Episode length: 6220.40 +/- 4948.33
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 6.22e+03    |
|    mean_reward          | -100        |
| time/                   |             |
|    total_timesteps      | 2150000     |
| train/                  |             |
|    approx_kl            | 0.058619633 |
|    clip_fraction        | 0.345       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.59       |
|    explained_variance   | -0.0737     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00929    |
|    n_updates            | 10490       |
|    policy_gradient_loss | -0.00297    |
|    std                  | 0.315       |
|    value_loss           | 0.0378      |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 5.79e+03 |
|    ep_rew_mean     | -208     |
| time/              |          |
|    fps             | 163      |
|    iterations      | 1050     |
|    time_elapsed    | 13189    |
|    total_timesteps | 2150400  |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5.79e+03    |
|    ep_rew_mean          | -208        |
| time/                   |             |
|    fps                  | 163         |
|    iterations           | 1051        |
|    time_elapsed         | 13193       |
|    total_timesteps      | 2152448     |
| train/                  |             |
|    approx_kl            | 0.023304895 |
|    clip_fraction        | 0.33        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.57       |
|    explained_variance   | -0.00582    |
|    learning_rate        | 0.0003      |
|    loss                 | 5           |
|    n_updates            | 10500       |
|    policy_gradient_loss | 0.00612     |
|    std                  | 0.315       |
|    value_loss           | 1.04e+03    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5.79e+03    |
|    ep_rew_mean          | -208        |
| time/                   |             |
|    fps                  | 163         |
|    iterations           | 1052        |
|    time_elapsed         | 13197       |
|    total_timesteps      | 2154496     |
| train/                  |             |
|    approx_kl            | 0.033856302 |
|    clip_fraction        | 0.338       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.57       |
|    explained_variance   | 0.291       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.024       |
|    n_updates            | 10510       |
|    policy_gradient_loss | 0.00703     |
|    std                  | 0.314       |
|    value_loss           | 0.0709      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5.79e+03   |
|    ep_rew_mean          | -208       |
| time/                   |            |
|    fps                  | 163        |
|    iterations           | 1053       |
|    time_elapsed         | 13203      |
|    total_timesteps      | 2156544    |
| train/                  |            |
|    approx_kl            | 0.05414829 |
|    clip_fraction        | 0.439      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.57      |
|    explained_variance   | 0.167      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0335     |
|    n_updates            | 10520      |
|    policy_gradient_loss | 0.0104     |
|    std                  | 0.314      |
|    value_loss           | 0.0502     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5.82e+03    |
|    ep_rew_mean          | -203        |
| time/                   |             |
|    fps                  | 163         |
|    iterations           | 1054        |
|    time_elapsed         | 13209       |
|    total_timesteps      | 2158592     |
| train/                  |             |
|    approx_kl            | 0.037791725 |
|    clip_fraction        | 0.389       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.6        |
|    explained_variance   | 0.545       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0142      |
|    n_updates            | 10530       |
|    policy_gradient_loss | 0.011       |
|    std                  | 0.315       |
|    value_loss           | 0.142       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5.82e+03    |
|    ep_rew_mean          | -203        |
| time/                   |             |
|    fps                  | 163         |
|    iterations           | 1055        |
|    time_elapsed         | 13216       |
|    total_timesteps      | 2160640     |
| train/                  |             |
|    approx_kl            | 0.042046435 |
|    clip_fraction        | 0.323       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.62       |
|    explained_variance   | 0.835       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0251     |
|    n_updates            | 10540       |
|    policy_gradient_loss | -0.00187    |
|    std                  | 0.315       |
|    value_loss           | 0.0811      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5.78e+03    |
|    ep_rew_mean          | -203        |
| time/                   |             |
|    fps                  | 163         |
|    iterations           | 1056        |
|    time_elapsed         | 13221       |
|    total_timesteps      | 2162688     |
| train/                  |             |
|    approx_kl            | 0.026311278 |
|    clip_fraction        | 0.297       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.6        |
|    explained_variance   | 0.775       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.128       |
|    n_updates            | 10550       |
|    policy_gradient_loss | 0.00239     |
|    std                  | 0.314       |
|    value_loss           | 0.0946      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5.78e+03    |
|    ep_rew_mean          | -203        |
| time/                   |             |
|    fps                  | 163         |
|    iterations           | 1057        |
|    time_elapsed         | 13226       |
|    total_timesteps      | 2164736     |
| train/                  |             |
|    approx_kl            | 0.040088113 |
|    clip_fraction        | 0.305       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.57       |
|    explained_variance   | 0.831       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0106      |
|    n_updates            | 10560       |
|    policy_gradient_loss | 0.00223     |
|    std                  | 0.312       |
|    value_loss           | 0.202       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5.78e+03    |
|    ep_rew_mean          | -203        |
| time/                   |             |
|    fps                  | 163         |
|    iterations           | 1058        |
|    time_elapsed         | 13232       |
|    total_timesteps      | 2166784     |
| train/                  |             |
|    approx_kl            | 0.043325067 |
|    clip_fraction        | 0.328       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.57       |
|    explained_variance   | -2.59       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.144       |
|    n_updates            | 10570       |
|    policy_gradient_loss | 0.0207      |
|    std                  | 0.313       |
|    value_loss           | 0.35        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5.78e+03   |
|    ep_rew_mean          | -203       |
| time/                   |            |
|    fps                  | 163        |
|    iterations           | 1059       |
|    time_elapsed         | 13236      |
|    total_timesteps      | 2168832    |
| train/                  |            |
|    approx_kl            | 0.03656161 |
|    clip_fraction        | 0.343      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.58      |
|    explained_variance   | -0.453     |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0268     |
|    n_updates            | 10580      |
|    policy_gradient_loss | 0.00606    |
|    std                  | 0.313      |
|    value_loss           | 0.0411     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5.78e+03    |
|    ep_rew_mean          | -203        |
| time/                   |             |
|    fps                  | 163         |
|    iterations           | 1060        |
|    time_elapsed         | 13240       |
|    total_timesteps      | 2170880     |
| train/                  |             |
|    approx_kl            | 0.051383473 |
|    clip_fraction        | 0.378       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.61       |
|    explained_variance   | 0.842       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0478      |
|    n_updates            | 10590       |
|    policy_gradient_loss | 0.0128      |
|    std                  | 0.315       |
|    value_loss           | 0.0552      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5.78e+03    |
|    ep_rew_mean          | -203        |
| time/                   |             |
|    fps                  | 164         |
|    iterations           | 1061        |
|    time_elapsed         | 13244       |
|    total_timesteps      | 2172928     |
| train/                  |             |
|    approx_kl            | 0.032559387 |
|    clip_fraction        | 0.355       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.64       |
|    explained_variance   | 0.489       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0283     |
|    n_updates            | 10600       |
|    policy_gradient_loss | 0.00416     |
|    std                  | 0.316       |
|    value_loss           | 0.0466      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5.78e+03    |
|    ep_rew_mean          | -203        |
| time/                   |             |
|    fps                  | 164         |
|    iterations           | 1062        |
|    time_elapsed         | 13248       |
|    total_timesteps      | 2174976     |
| train/                  |             |
|    approx_kl            | 0.038042463 |
|    clip_fraction        | 0.374       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.62       |
|    explained_variance   | 0.239       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0175      |
|    n_updates            | 10610       |
|    policy_gradient_loss | 0.00239     |
|    std                  | 0.315       |
|    value_loss           | 0.0502      |
-----------------------------------------
Eval num_timesteps=2175000, episode_reward=-100.02 +/- 0.16
Episode length: 10946.00 +/- 4099.21
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 1.09e+04    |
|    mean_reward          | -100        |
| time/                   |             |
|    total_timesteps      | 2175000     |
| train/                  |             |
|    approx_kl            | 0.033839554 |
|    clip_fraction        | 0.315       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.62       |
|    explained_variance   | 0.694       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0649      |
|    n_updates            | 10620       |
|    policy_gradient_loss | 0.0038      |
|    std                  | 0.316       |
|    value_loss           | 0.0433      |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 5.78e+03 |
|    ep_rew_mean     | -208     |
| time/              |          |
|    fps             | 163      |
|    iterations      | 1063     |
|    time_elapsed    | 13326    |
|    total_timesteps | 2177024  |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5.78e+03    |
|    ep_rew_mean          | -208        |
| time/                   |             |
|    fps                  | 163         |
|    iterations           | 1064        |
|    time_elapsed         | 13330       |
|    total_timesteps      | 2179072     |
| train/                  |             |
|    approx_kl            | 0.032083303 |
|    clip_fraction        | 0.338       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.63       |
|    explained_variance   | 0.000644    |
|    learning_rate        | 0.0003      |
|    loss                 | 645         |
|    n_updates            | 10630       |
|    policy_gradient_loss | -0.00158    |
|    std                  | 0.316       |
|    value_loss           | 869         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5.78e+03    |
|    ep_rew_mean          | -208        |
| time/                   |             |
|    fps                  | 163         |
|    iterations           | 1065        |
|    time_elapsed         | 13334       |
|    total_timesteps      | 2181120     |
| train/                  |             |
|    approx_kl            | 0.021694224 |
|    clip_fraction        | 0.343       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.59       |
|    explained_variance   | 0.00455     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00257    |
|    n_updates            | 10640       |
|    policy_gradient_loss | 0.00792     |
|    std                  | 0.314       |
|    value_loss           | 0.0315      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5.78e+03    |
|    ep_rew_mean          | -208        |
| time/                   |             |
|    fps                  | 163         |
|    iterations           | 1066        |
|    time_elapsed         | 13338       |
|    total_timesteps      | 2183168     |
| train/                  |             |
|    approx_kl            | 0.034886666 |
|    clip_fraction        | 0.378       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.58       |
|    explained_variance   | 0.00223     |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0359      |
|    n_updates            | 10650       |
|    policy_gradient_loss | 0.00238     |
|    std                  | 0.315       |
|    value_loss           | 0.0711      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5.83e+03   |
|    ep_rew_mean          | -204       |
| time/                   |            |
|    fps                  | 163        |
|    iterations           | 1067       |
|    time_elapsed         | 13344      |
|    total_timesteps      | 2185216    |
| train/                  |            |
|    approx_kl            | 0.03767553 |
|    clip_fraction        | 0.387      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.57      |
|    explained_variance   | -0.11      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0349    |
|    n_updates            | 10660      |
|    policy_gradient_loss | 0.00154    |
|    std                  | 0.313      |
|    value_loss           | 0.0359     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5.83e+03    |
|    ep_rew_mean          | -204        |
| time/                   |             |
|    fps                  | 163         |
|    iterations           | 1068        |
|    time_elapsed         | 13348       |
|    total_timesteps      | 2187264     |
| train/                  |             |
|    approx_kl            | 0.034081183 |
|    clip_fraction        | 0.24        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.55       |
|    explained_variance   | 0.868       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.168       |
|    n_updates            | 10670       |
|    policy_gradient_loss | -0.00405    |
|    std                  | 0.313       |
|    value_loss           | 0.525       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5.83e+03    |
|    ep_rew_mean          | -204        |
| time/                   |             |
|    fps                  | 163         |
|    iterations           | 1069        |
|    time_elapsed         | 13353       |
|    total_timesteps      | 2189312     |
| train/                  |             |
|    approx_kl            | 0.049828187 |
|    clip_fraction        | 0.404       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.57       |
|    explained_variance   | 0.539       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0053     |
|    n_updates            | 10680       |
|    policy_gradient_loss | 0.000775    |
|    std                  | 0.314       |
|    value_loss           | 0.0779      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5.82e+03    |
|    ep_rew_mean          | -204        |
| time/                   |             |
|    fps                  | 164         |
|    iterations           | 1070        |
|    time_elapsed         | 13357       |
|    total_timesteps      | 2191360     |
| train/                  |             |
|    approx_kl            | 0.053438604 |
|    clip_fraction        | 0.42        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.58       |
|    explained_variance   | 0.657       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00634    |
|    n_updates            | 10690       |
|    policy_gradient_loss | 0.0106      |
|    std                  | 0.313       |
|    value_loss           | 0.125       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5.82e+03   |
|    ep_rew_mean          | -204       |
| time/                   |            |
|    fps                  | 164        |
|    iterations           | 1071       |
|    time_elapsed         | 13361      |
|    total_timesteps      | 2193408    |
| train/                  |            |
|    approx_kl            | 0.03260068 |
|    clip_fraction        | 0.29       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.55      |
|    explained_variance   | 0.583      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0161    |
|    n_updates            | 10700      |
|    policy_gradient_loss | -0.00737   |
|    std                  | 0.311      |
|    value_loss           | 0.0378     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5.82e+03    |
|    ep_rew_mean          | -204        |
| time/                   |             |
|    fps                  | 164         |
|    iterations           | 1072        |
|    time_elapsed         | 13365       |
|    total_timesteps      | 2195456     |
| train/                  |             |
|    approx_kl            | 0.025356926 |
|    clip_fraction        | 0.327       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.52       |
|    explained_variance   | 0.155       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00731    |
|    n_updates            | 10710       |
|    policy_gradient_loss | 0.00539     |
|    std                  | 0.31        |
|    value_loss           | 0.0363      |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 5.82e+03  |
|    ep_rew_mean          | -204      |
| time/                   |           |
|    fps                  | 164       |
|    iterations           | 1073      |
|    time_elapsed         | 13369     |
|    total_timesteps      | 2197504   |
| train/                  |           |
|    approx_kl            | 0.0246233 |
|    clip_fraction        | 0.302     |
|    clip_range           | 0.2       |
|    entropy_loss         | -1.5      |
|    explained_variance   | 0.242     |
|    learning_rate        | 0.0003    |
|    loss                 | -0.0039   |
|    n_updates            | 10720     |
|    policy_gradient_loss | 0.00791   |
|    std                  | 0.309     |
|    value_loss           | 0.0373    |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5.82e+03   |
|    ep_rew_mean          | -204       |
| time/                   |            |
|    fps                  | 164        |
|    iterations           | 1074       |
|    time_elapsed         | 13373      |
|    total_timesteps      | 2199552    |
| train/                  |            |
|    approx_kl            | 0.03715152 |
|    clip_fraction        | 0.332      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.49      |
|    explained_variance   | 0.0466     |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0174    |
|    n_updates            | 10730      |
|    policy_gradient_loss | 0.0101     |
|    std                  | 0.309      |
|    value_loss           | 0.0347     |
----------------------------------------
Eval num_timesteps=2200000, episode_reward=-99.62 +/- 0.19
Episode length: 8712.20 +/- 5315.60
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 8.71e+03    |
|    mean_reward          | -99.6       |
| time/                   |             |
|    total_timesteps      | 2200000     |
| train/                  |             |
|    approx_kl            | 0.045673583 |
|    clip_fraction        | 0.27        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.49       |
|    explained_variance   | 0.624       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.08        |
|    n_updates            | 10740       |
|    policy_gradient_loss | -0.023      |
|    std                  | 0.309       |
|    value_loss           | 1.03        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 5.78e+03 |
|    ep_rew_mean     | -208     |
| time/              |          |
|    fps             | 163      |
|    iterations      | 1075     |
|    time_elapsed    | 13452    |
|    total_timesteps | 2201600  |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5.78e+03    |
|    ep_rew_mean          | -208        |
| time/                   |             |
|    fps                  | 163         |
|    iterations           | 1076        |
|    time_elapsed         | 13456       |
|    total_timesteps      | 2203648     |
| train/                  |             |
|    approx_kl            | 0.021484159 |
|    clip_fraction        | 0.274       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.48       |
|    explained_variance   | -0.00781    |
|    learning_rate        | 0.0003      |
|    loss                 | 1.2e+03     |
|    n_updates            | 10750       |
|    policy_gradient_loss | -0.00449    |
|    std                  | 0.308       |
|    value_loss           | 1.05e+03    |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5.78e+03   |
|    ep_rew_mean          | -208       |
| time/                   |            |
|    fps                  | 163        |
|    iterations           | 1077       |
|    time_elapsed         | 13460      |
|    total_timesteps      | 2205696    |
| train/                  |            |
|    approx_kl            | 0.05369644 |
|    clip_fraction        | 0.414      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.5       |
|    explained_variance   | 5.96e-08   |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0273     |
|    n_updates            | 10760      |
|    policy_gradient_loss | 0.00742    |
|    std                  | 0.311      |
|    value_loss           | 1.12       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5.78e+03    |
|    ep_rew_mean          | -208        |
| time/                   |             |
|    fps                  | 163         |
|    iterations           | 1078        |
|    time_elapsed         | 13464       |
|    total_timesteps      | 2207744     |
| train/                  |             |
|    approx_kl            | 0.027388552 |
|    clip_fraction        | 0.392       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.56       |
|    explained_variance   | 0.652       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.492       |
|    n_updates            | 10770       |
|    policy_gradient_loss | 0.00662     |
|    std                  | 0.313       |
|    value_loss           | 1.45        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5.83e+03    |
|    ep_rew_mean          | -204        |
| time/                   |             |
|    fps                  | 163         |
|    iterations           | 1079        |
|    time_elapsed         | 13479       |
|    total_timesteps      | 2209792     |
| train/                  |             |
|    approx_kl            | 0.038934983 |
|    clip_fraction        | 0.382       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.6        |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00227     |
|    n_updates            | 10780       |
|    policy_gradient_loss | 0.00381     |
|    std                  | 0.314       |
|    value_loss           | 0.302       |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 5.78e+03  |
|    ep_rew_mean          | -204      |
| time/                   |           |
|    fps                  | 163       |
|    iterations           | 1080      |
|    time_elapsed         | 13494     |
|    total_timesteps      | 2211840   |
| train/                  |           |
|    approx_kl            | 0.0539298 |
|    clip_fraction        | 0.469     |
|    clip_range           | 0.2       |
|    entropy_loss         | -1.62     |
|    explained_variance   | 0.785     |
|    learning_rate        | 0.0003    |
|    loss                 | -0.000647 |
|    n_updates            | 10790     |
|    policy_gradient_loss | 0.0093    |
|    std                  | 0.314     |
|    value_loss           | 0.053     |
---------------------------------------
----------------------------------------
| rollout/                |            |
