####################
/var/spool/slurmd/job4957109/slurm_script
####################
--batch-size 64 --exc train --goal-reset False --num-eval 100 --reward-type delta_r --rollout-steps 2048 --text-verbosity True --total-timesteps 2500000 --train-episode-time-limit 15 --train-fps 10 --train-render-fps 120 --train-verbosity True
####################

Using cpu device
---------------------------------
| rollout/           |          |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 150       |
|    ep_rew_mean          | -3.58     |
| time/                   |           |
|    fps                  | 9         |
|    iterations           | 887       |
|    time_elapsed         | 188312    |
|    total_timesteps      | 1816576   |
| train/                  |           |
|    approx_kl            | 0.1463126 |
|    clip_fraction        | 0.468     |
|    clip_range           | 0.2       |
|    entropy_loss         | -4.63     |
|    explained_variance   | 0.728     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.0118    |
|    n_updates            | 8860      |
|    policy_gradient_loss | -0.00779  |
|    std                  | 0.439     |
|    value_loss           | 0.00255   |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.59      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 888        |
|    time_elapsed         | 188518     |
|    total_timesteps      | 1818624    |
| train/                  |            |
|    approx_kl            | 0.24350652 |
|    clip_fraction        | 0.502      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.64      |
|    explained_variance   | 0.741      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.00658   |
|    n_updates            | 8870       |
|    policy_gradient_loss | 0.00679    |
|    std                  | 0.44       |
|    value_loss           | 0.00201    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.58      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 889        |
|    time_elapsed         | 188723     |
|    total_timesteps      | 1820672    |
| train/                  |            |
|    approx_kl            | 0.15876053 |
|    clip_fraction        | 0.542      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.61      |
|    explained_variance   | 0.494      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0501    |
|    n_updates            | 8880       |
|    policy_gradient_loss | -0.0158    |
|    std                  | 0.437      |
|    value_loss           | 0.00831    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.59      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 890        |
|    time_elapsed         | 188929     |
|    total_timesteps      | 1822720    |
| train/                  |            |
|    approx_kl            | 0.27058625 |
|    clip_fraction        | 0.48       |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.58      |
|    explained_variance   | 0.881      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0206    |
|    n_updates            | 8890       |
|    policy_gradient_loss | -0.00382   |
|    std                  | 0.436      |
|    value_loss           | 0.00251    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.59      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 891        |
|    time_elapsed         | 189143     |
|    total_timesteps      | 1824768    |
| train/                  |            |
|    approx_kl            | 0.13155381 |
|    clip_fraction        | 0.504      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.57      |
|    explained_variance   | 0.674      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0146    |
|    n_updates            | 8900       |
|    policy_gradient_loss | -0.00807   |
|    std                  | 0.436      |
|    value_loss           | 0.00323    |
----------------------------------------
Eval num_timesteps=1825000, episode_reward=-3.64 +/- 0.08
Episode length: 151.00 +/- 0.00
---------------------------------------
| eval/                   |           |
|    mean_ep_length       | 151       |
|    mean_reward          | -3.64     |
| time/                   |           |
|    total_timesteps      | 1825000   |
| train/                  |           |
|    approx_kl            | 0.1462599 |
|    clip_fraction        | 0.505     |
|    clip_range           | 0.2       |
|    entropy_loss         | -4.57     |
|    explained_variance   | -0.572    |
|    learning_rate        | 0.0003    |
|    loss                 | -0.0854   |
|    n_updates            | 8910      |
|    policy_gradient_loss | -0.0118   |
|    std                  | 0.435     |
|    value_loss           | 0.0039    |
---------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 148      |
|    ep_rew_mean     | -3.75    |
| time/              |          |
|    fps             | 9        |
|    iterations      | 892      |
|    time_elapsed    | 189424   |
|    total_timesteps | 1826816  |
---------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 148        |
|    ep_rew_mean          | -3.75      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 893        |
|    time_elapsed         | 189630     |
|    total_timesteps      | 1828864    |
| train/                  |            |
|    approx_kl            | 0.09138246 |
|    clip_fraction        | 0.431      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.55      |
|    explained_variance   | 0.0574     |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0263     |
|    n_updates            | 8920       |
|    policy_gradient_loss | -0.00352   |
|    std                  | 0.434      |
|    value_loss           | 0.359      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 148        |
|    ep_rew_mean          | -3.75      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 894        |
|    time_elapsed         | 189836     |
|    total_timesteps      | 1830912    |
| train/                  |            |
|    approx_kl            | 0.12294798 |
|    clip_fraction        | 0.486      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.53      |
|    explained_variance   | 0.596      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0211     |
|    n_updates            | 8930       |
|    policy_gradient_loss | 0.00322    |
|    std                  | 0.433      |
|    value_loss           | 0.0613     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 148        |
|    ep_rew_mean          | -3.75      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 895        |
|    time_elapsed         | 190042     |
|    total_timesteps      | 1832960    |
| train/                  |            |
|    approx_kl            | 0.11532809 |
|    clip_fraction        | 0.449      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.52      |
|    explained_variance   | 0.904      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.000124   |
|    n_updates            | 8940       |
|    policy_gradient_loss | -0.00811   |
|    std                  | 0.432      |
|    value_loss           | 0.0582     |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 148       |
|    ep_rew_mean          | -3.75     |
| time/                   |           |
|    fps                  | 9         |
|    iterations           | 896       |
|    time_elapsed         | 190248    |
|    total_timesteps      | 1835008   |
| train/                  |           |
|    approx_kl            | 0.1447705 |
|    clip_fraction        | 0.451     |
|    clip_range           | 0.2       |
|    entropy_loss         | -4.52     |
|    explained_variance   | 0.933     |
|    learning_rate        | 0.0003    |
|    loss                 | -0.0421   |
|    n_updates            | 8950      |
|    policy_gradient_loss | -0.000359 |
|    std                  | 0.434     |
|    value_loss           | 0.0148    |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 148        |
|    ep_rew_mean          | -3.76      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 897        |
|    time_elapsed         | 190454     |
|    total_timesteps      | 1837056    |
| train/                  |            |
|    approx_kl            | 0.14438735 |
|    clip_fraction        | 0.498      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.55      |
|    explained_variance   | 0.871      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0194    |
|    n_updates            | 8960       |
|    policy_gradient_loss | -0.014     |
|    std                  | 0.434      |
|    value_loss           | 0.0139     |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 148       |
|    ep_rew_mean          | -3.76     |
| time/                   |           |
|    fps                  | 9         |
|    iterations           | 898       |
|    time_elapsed         | 190663    |
|    total_timesteps      | 1839104   |
| train/                  |           |
|    approx_kl            | 0.1628601 |
|    clip_fraction        | 0.487     |
|    clip_range           | 0.2       |
|    entropy_loss         | -4.58     |
|    explained_variance   | 0.864     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.00965   |
|    n_updates            | 8970      |
|    policy_gradient_loss | 0.00748   |
|    std                  | 0.436     |
|    value_loss           | 0.00904   |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.6       |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 899        |
|    time_elapsed         | 190871     |
|    total_timesteps      | 1841152    |
| train/                  |            |
|    approx_kl            | 0.20513779 |
|    clip_fraction        | 0.465      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.58      |
|    explained_variance   | 0.947      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0327    |
|    n_updates            | 8980       |
|    policy_gradient_loss | 0.0015     |
|    std                  | 0.435      |
|    value_loss           | 0.00359    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.59      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 900        |
|    time_elapsed         | 191077     |
|    total_timesteps      | 1843200    |
| train/                  |            |
|    approx_kl            | 0.19720003 |
|    clip_fraction        | 0.495      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.58      |
|    explained_variance   | 0.946      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0392    |
|    n_updates            | 8990       |
|    policy_gradient_loss | -0.00344   |
|    std                  | 0.436      |
|    value_loss           | 0.00379    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.59      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 901        |
|    time_elapsed         | 191283     |
|    total_timesteps      | 1845248    |
| train/                  |            |
|    approx_kl            | 0.18075347 |
|    clip_fraction        | 0.484      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.63      |
|    explained_variance   | 0.884      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0267    |
|    n_updates            | 9000       |
|    policy_gradient_loss | -0.0134    |
|    std                  | 0.439      |
|    value_loss           | 0.00175    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.59      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 902        |
|    time_elapsed         | 191489     |
|    total_timesteps      | 1847296    |
| train/                  |            |
|    approx_kl            | 0.16263552 |
|    clip_fraction        | 0.451      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.64      |
|    explained_variance   | 0.924      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.00456    |
|    n_updates            | 9010       |
|    policy_gradient_loss | -0.00911   |
|    std                  | 0.439      |
|    value_loss           | 0.00376    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | -3.6        |
| time/                   |             |
|    fps                  | 9           |
|    iterations           | 903         |
|    time_elapsed         | 191696      |
|    total_timesteps      | 1849344     |
| train/                  |             |
|    approx_kl            | 0.121054515 |
|    clip_fraction        | 0.505       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.67       |
|    explained_variance   | 0.292       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0311     |
|    n_updates            | 9020        |
|    policy_gradient_loss | -0.0137     |
|    std                  | 0.441       |
|    value_loss           | 0.00204     |
-----------------------------------------
Eval num_timesteps=1850000, episode_reward=-3.58 +/- 0.07
Episode length: 151.00 +/- 0.00
---------------------------------------
| eval/                   |           |
|    mean_ep_length       | 151       |
|    mean_reward          | -3.58     |
| time/                   |           |
|    total_timesteps      | 1850000   |
| train/                  |           |
|    approx_kl            | 0.1993374 |
|    clip_fraction        | 0.506     |
|    clip_range           | 0.2       |
|    entropy_loss         | -4.68     |
|    explained_variance   | 0.872     |
|    learning_rate        | 0.0003    |
|    loss                 | -0.0585   |
|    n_updates            | 9030      |
|    policy_gradient_loss | -0.00686  |
|    std                  | 0.44      |
|    value_loss           | 0.00162   |
---------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 149      |
|    ep_rew_mean     | -3.77    |
| time/              |          |
|    fps             | 9        |
|    iterations      | 904      |
|    time_elapsed    | 191977   |
|    total_timesteps | 1851392  |
---------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.77      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 905        |
|    time_elapsed         | 192188     |
|    total_timesteps      | 1853440    |
| train/                  |            |
|    approx_kl            | 0.12661304 |
|    clip_fraction        | 0.513      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.64      |
|    explained_variance   | 0.197      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.445      |
|    n_updates            | 9040       |
|    policy_gradient_loss | -0.012     |
|    std                  | 0.437      |
|    value_loss           | 1.06       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.76      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 906        |
|    time_elapsed         | 192394     |
|    total_timesteps      | 1855488    |
| train/                  |            |
|    approx_kl            | 0.14087802 |
|    clip_fraction        | 0.487      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.59      |
|    explained_variance   | 0.549      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0403    |
|    n_updates            | 9050       |
|    policy_gradient_loss | -0.0116    |
|    std                  | 0.434      |
|    value_loss           | 0.0501     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.76      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 907        |
|    time_elapsed         | 192600     |
|    total_timesteps      | 1857536    |
| train/                  |            |
|    approx_kl            | 0.21000534 |
|    clip_fraction        | 0.498      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.55      |
|    explained_variance   | 0.755      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0388    |
|    n_updates            | 9060       |
|    policy_gradient_loss | -0.00609   |
|    std                  | 0.431      |
|    value_loss           | 0.0183     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.77      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 908        |
|    time_elapsed         | 192805     |
|    total_timesteps      | 1859584    |
| train/                  |            |
|    approx_kl            | 0.15954098 |
|    clip_fraction        | 0.468      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.52      |
|    explained_variance   | 0.874      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0133     |
|    n_updates            | 9070       |
|    policy_gradient_loss | -0.00917   |
|    std                  | 0.431      |
|    value_loss           | 0.0178     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.78      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 909        |
|    time_elapsed         | 193011     |
|    total_timesteps      | 1861632    |
| train/                  |            |
|    approx_kl            | 0.14946513 |
|    clip_fraction        | 0.461      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.49      |
|    explained_variance   | 0.819      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0492    |
|    n_updates            | 9080       |
|    policy_gradient_loss | 5.92e-05   |
|    std                  | 0.429      |
|    value_loss           | 0.0163     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.77      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 910        |
|    time_elapsed         | 193217     |
|    total_timesteps      | 1863680    |
| train/                  |            |
|    approx_kl            | 0.16876747 |
|    clip_fraction        | 0.496      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.46      |
|    explained_variance   | 0.922      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0123    |
|    n_updates            | 9090       |
|    policy_gradient_loss | -0.00845   |
|    std                  | 0.428      |
|    value_loss           | 0.00493    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | -3.6        |
| time/                   |             |
|    fps                  | 9           |
|    iterations           | 911         |
|    time_elapsed         | 193423      |
|    total_timesteps      | 1865728     |
| train/                  |             |
|    approx_kl            | 0.115149304 |
|    clip_fraction        | 0.474       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.42       |
|    explained_variance   | 0.815       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.029      |
|    n_updates            | 9100        |
|    policy_gradient_loss | -0.0141     |
|    std                  | 0.426       |
|    value_loss           | 0.00946     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.59      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 912        |
|    time_elapsed         | 193629     |
|    total_timesteps      | 1867776    |
| train/                  |            |
|    approx_kl            | 0.11731398 |
|    clip_fraction        | 0.478      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.39      |
|    explained_variance   | 0.791      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0467    |
|    n_updates            | 9110       |
|    policy_gradient_loss | -0.00624   |
|    std                  | 0.424      |
|    value_loss           | 0.00692    |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 150       |
|    ep_rew_mean          | -3.6      |
| time/                   |           |
|    fps                  | 9         |
|    iterations           | 913       |
|    time_elapsed         | 193835    |
|    total_timesteps      | 1869824   |
| train/                  |           |
|    approx_kl            | 0.2070344 |
|    clip_fraction        | 0.491     |
|    clip_range           | 0.2       |
|    entropy_loss         | -4.38     |
|    explained_variance   | 0.849     |
|    learning_rate        | 0.0003    |
|    loss                 | -0.0619   |
|    n_updates            | 9120      |
|    policy_gradient_loss | -0.00307  |
|    std                  | 0.424     |
|    value_loss           | 0.00388   |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.6       |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 914        |
|    time_elapsed         | 194041     |
|    total_timesteps      | 1871872    |
| train/                  |            |
|    approx_kl            | 0.17488067 |
|    clip_fraction        | 0.49       |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.37      |
|    explained_variance   | 0.709      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.024     |
|    n_updates            | 9130       |
|    policy_gradient_loss | 0.00794    |
|    std                  | 0.423      |
|    value_loss           | 0.00529    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.6       |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 915        |
|    time_elapsed         | 194247     |
|    total_timesteps      | 1873920    |
| train/                  |            |
|    approx_kl            | 0.12070784 |
|    clip_fraction        | 0.438      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.38      |
|    explained_variance   | 0.757      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0411    |
|    n_updates            | 9140       |
|    policy_gradient_loss | -0.00948   |
|    std                  | 0.424      |
|    value_loss           | 0.00293    |
----------------------------------------
Eval num_timesteps=1875000, episode_reward=-3.56 +/- 0.06
Episode length: 151.00 +/- 0.00
----------------------------------------
| eval/                   |            |
|    mean_ep_length       | 151        |
|    mean_reward          | -3.56      |
| time/                   |            |
|    total_timesteps      | 1875000    |
| train/                  |            |
|    approx_kl            | 0.15334086 |
|    clip_fraction        | 0.492      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.37      |
|    explained_variance   | 0.706      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0276    |
|    n_updates            | 9150       |
|    policy_gradient_loss | -0.0104    |
|    std                  | 0.423      |
|    value_loss           | 0.0033     |
----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 150      |
|    ep_rew_mean     | -3.77    |
| time/              |          |
|    fps             | 9        |
|    iterations      | 916      |
|    time_elapsed    | 194528   |
|    total_timesteps | 1875968  |
---------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.77      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 917        |
|    time_elapsed         | 194737     |
|    total_timesteps      | 1878016    |
| train/                  |            |
|    approx_kl            | 0.16205135 |
|    clip_fraction        | 0.457      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.35      |
|    explained_variance   | 0.0202     |
|    learning_rate        | 0.0003     |
|    loss                 | 3.13       |
|    n_updates            | 9160       |
|    policy_gradient_loss | 0.0113     |
|    std                  | 0.422      |
|    value_loss           | 1.32       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.77      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 918        |
|    time_elapsed         | 194945     |
|    total_timesteps      | 1880064    |
| train/                  |            |
|    approx_kl            | 0.18136758 |
|    clip_fraction        | 0.511      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.37      |
|    explained_variance   | -0.273     |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0453    |
|    n_updates            | 9170       |
|    policy_gradient_loss | -0.0125    |
|    std                  | 0.424      |
|    value_loss           | 0.0325     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.77      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 919        |
|    time_elapsed         | 195151     |
|    total_timesteps      | 1882112    |
| train/                  |            |
|    approx_kl            | 0.14373276 |
|    clip_fraction        | 0.494      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.39      |
|    explained_variance   | 0.36       |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0528    |
|    n_updates            | 9180       |
|    policy_gradient_loss | -0.0109    |
|    std                  | 0.425      |
|    value_loss           | 0.0113     |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 149       |
|    ep_rew_mean          | -3.75     |
| time/                   |           |
|    fps                  | 9         |
|    iterations           | 920       |
|    time_elapsed         | 195357    |
|    total_timesteps      | 1884160   |
| train/                  |           |
|    approx_kl            | 0.2050161 |
|    clip_fraction        | 0.523     |
|    clip_range           | 0.2       |
|    entropy_loss         | -4.38     |
|    explained_variance   | 0.353     |
|    learning_rate        | 0.0003    |
|    loss                 | -0.0387   |
|    n_updates            | 9190      |
|    policy_gradient_loss | -0.0167   |
|    std                  | 0.424     |
|    value_loss           | 0.00572   |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.75      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 921        |
|    time_elapsed         | 195563     |
|    total_timesteps      | 1886208    |
| train/                  |            |
|    approx_kl            | 0.13571218 |
|    clip_fraction        | 0.481      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.38      |
|    explained_variance   | 0.127      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0207    |
|    n_updates            | 9200       |
|    policy_gradient_loss | -0.0155    |
|    std                  | 0.426      |
|    value_loss           | 0.00312    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.75      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 922        |
|    time_elapsed         | 195773     |
|    total_timesteps      | 1888256    |
| train/                  |            |
|    approx_kl            | 0.18909815 |
|    clip_fraction        | 0.475      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.39      |
|    explained_variance   | 0.765      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0313     |
|    n_updates            | 9210       |
|    policy_gradient_loss | -0.00995   |
|    std                  | 0.425      |
|    value_loss           | 0.00348    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.57      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 923        |
|    time_elapsed         | 195979     |
|    total_timesteps      | 1890304    |
| train/                  |            |
|    approx_kl            | 0.13601758 |
|    clip_fraction        | 0.477      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.4       |
|    explained_variance   | -0.368     |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0444    |
|    n_updates            | 9220       |
|    policy_gradient_loss | -0.0141    |
|    std                  | 0.426      |
|    value_loss           | 0.00364    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.57      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 924        |
|    time_elapsed         | 196185     |
|    total_timesteps      | 1892352    |
| train/                  |            |
|    approx_kl            | 0.22595516 |
|    clip_fraction        | 0.544      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.4       |
|    explained_variance   | 0.738      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0448     |
|    n_updates            | 9230       |
|    policy_gradient_loss | 0.011      |
|    std                  | 0.426      |
|    value_loss           | 0.00211    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.57      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 925        |
|    time_elapsed         | 196391     |
|    total_timesteps      | 1894400    |
| train/                  |            |
|    approx_kl            | 0.24520507 |
|    clip_fraction        | 0.499      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.42      |
|    explained_variance   | -0.147     |
|    learning_rate        | 0.0003     |
|    loss                 | 0.000934   |
|    n_updates            | 9240       |
|    policy_gradient_loss | 0.000663   |
|    std                  | 0.427      |
|    value_loss           | 0.00282    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.57      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 926        |
|    time_elapsed         | 196597     |
|    total_timesteps      | 1896448    |
| train/                  |            |
|    approx_kl            | 0.19977997 |
|    clip_fraction        | 0.495      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.42      |
|    explained_variance   | 0.483      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0196    |
|    n_updates            | 9250       |
|    policy_gradient_loss | -0.00886   |
|    std                  | 0.425      |
|    value_loss           | 0.00203    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.58      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 927        |
|    time_elapsed         | 196803     |
|    total_timesteps      | 1898496    |
| train/                  |            |
|    approx_kl            | 0.13020512 |
|    clip_fraction        | 0.486      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.39      |
|    explained_variance   | 0.51       |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0161    |
|    n_updates            | 9260       |
|    policy_gradient_loss | -0.0143    |
|    std                  | 0.424      |
|    value_loss           | 0.00234    |
----------------------------------------
Eval num_timesteps=1900000, episode_reward=-3.59 +/- 0.07
Episode length: 151.00 +/- 0.00
----------------------------------------
| eval/                   |            |
|    mean_ep_length       | 151        |
|    mean_reward          | -3.59      |
| time/                   |            |
|    total_timesteps      | 1900000    |
| train/                  |            |
|    approx_kl            | 0.19356784 |
|    clip_fraction        | 0.506      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.34      |
|    explained_variance   | 0.497      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.00516    |
|    n_updates            | 9270       |
|    policy_gradient_loss | -0.0157    |
|    std                  | 0.42       |
|    value_loss           | 0.00463    |
----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 148      |
|    ep_rew_mean     | -3.74    |
| time/              |          |
|    fps             | 9        |
|    iterations      | 928      |
|    time_elapsed    | 197085   |
|    total_timesteps | 1900544  |
---------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.74      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 929        |
|    time_elapsed         | 197291     |
|    total_timesteps      | 1902592    |
